Country,Commodity,Attribute,Version,Unit,Year,Value
Bulgaria,Apricots,Production,Version 4,1000 T cellulose dry matter,2012,0.1359466673464
Bulgaria,Apricots,Production,Version 4,1000 T cellulose dry matter,2013,0.2399866678666
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2000,2.542
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2001,1.6882
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2002,0.8318
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2003,3.7054
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2004,3.6916
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2005,2.1242
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2006,2.6572
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2007,1.662
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2008,2.5914
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2009,1.5136
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2010,2.3174
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2011,2.3862
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2012,2.0392
Bulgaria,Apricots,Production,Version 4,1000 T dry matter,2013,3.5998
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2000,0.067786667514
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2001,0.0450186672294
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2002,0.0221813336106
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2003,0.0988106679018
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2004,0.0984426678972
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2005,0.0566453340414
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2006,0.0708586675524
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2007,0.044320000554
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2008,0.0691040008638
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2009,0.0403626671712
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2010,0.0617973341058
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2011,0.0636320007954
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2012,0.0543786673464
Bulgaria,Apricots,Production,Version 4,1000 T fat dry matter,2013,0.0959946678666
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2000,12.71
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2001,8.441
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2002,4.159
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2003,18.527
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2004,18.458
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2005,10.621
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2006,13.286
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2007,8.31
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2008,12.957
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2009,7.568
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2010,11.587
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2011,11.931
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2012,10.196
Bulgaria,Apricots,Production,Version 4,1000 T fresh matter,2013,17.999
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2000,0.550766667514
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2001,0.3657766672294
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2002,0.1802233336106
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2003,0.8028366679018
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2004,0.7998466678972
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2005,0.4602433340414
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2006,0.5757266675524
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2007,0.360100000554
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2008,0.5614700008638
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2009,0.3279466671712
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2010,0.5021033341058
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2011,0.5170100007954
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2012,0.4418266673464
Bulgaria,Apricots,Production,Version 4,1000 T other components dry matter,2013,0.7799566678666
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2000,0.220306667514
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2001,0.1463106672294
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2002,0.0720893336106
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2003,0.3211346679018
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2004,0.3199386678972
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2005,0.1840973340414
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2006,0.2302906675524
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2007,0.144040000554
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2008,0.2245880008638
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2009,0.1311786671712
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2010,0.2008413341058
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2011,0.2068040007954
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2012,0.1767306673464
Bulgaria,Apricots,Production,Version 4,1000 T protein dry matter,2013,0.3119826678666
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2000,1.533673332486
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2001,1.0185473327706
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2002,0.5018526663894
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2003,2.2355913320982
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2004,2.2272653321028
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2005,1.2816006659586
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2006,1.6031773324476
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2007,1.002739999446
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2008,1.5634779991362
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2009,0.9132053328288
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2010,1.3981646658942
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2011,1.4396739992046
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2012,1.2303173326536
Bulgaria,Apricots,Production,Version 4,1000 T sugar and starch dry matter,2013,2.1718793321334
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2000,0.04270566690392
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2001,0.028362066824232
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2002,0.013973933410968
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2003,0.062250467012504
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2004,0.062018867011216
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2005,0.035686733531592
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2006,0.044641066914672
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2007,0.02792200015512
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2008,0.043535800241864
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2009,0.025428866807936
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2010,0.038932133549624
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2011,0.040088400222712
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2012,0.034258066856992
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T cellulose dry matter,2013,0.060476267002648
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2000,0.640584
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2001,0.4254264
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2002,0.2096136
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2003,0.9337608
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2004,0.9302832
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2005,0.5352984
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2006,0.6696144
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2007,0.418824
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2008,0.6530328
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2009,0.3814272
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2010,0.5839848
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2011,0.6013224
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2012,0.5138784
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T dry matter,2013,0.9071496
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2000,0.01708226690392
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2001,0.011344226824232
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2002,0.005589773410968
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2003,0.024899987012504
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2004,0.024807947011216
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2005,0.014274693531592
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2006,0.017856426914672
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2007,0.01116860015512
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2008,0.017414120241864
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2009,0.010171546807936
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2010,0.015573253549624
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2011,0.016034960222712
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2012,0.013703026856992
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fat dry matter,2013,0.024190507002648
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2000,3.20292
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2001,2.127132
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2002,1.048068
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2003,4.668804
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2004,4.651416
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2005,2.676492
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2006,3.348072
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2007,2.09412
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2008,3.265164
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2009,1.907136
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2010,2.919924
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2011,3.006612
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2012,2.569392
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T fresh matter,2013,4.535748
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2000,0.13879366690392
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2001,0.092175466824232
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2002,0.045416533410968
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2003,0.202315267012504
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2004,0.201561067011216
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2005,0.115981133531592
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2006,0.145083466914672
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2007,0.09074500015512
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2008,0.141490600241864
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2009,0.082642066807936
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2010,0.126529933549624
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2011,0.130286800222712
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2012,0.111340466856992
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T other components dry matter,2013,0.196548867002648
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2000,0.05551686690392
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2001,0.036869986824232
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2002,0.018166013410968
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2003,0.080925707012504
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2004,0.080624827011216
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2005,0.046392253531592
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2006,0.058033386914672
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2007,0.03629820015512
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2008,0.056596640241864
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2009,0.033057026807936
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2010,0.050611573549624
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2011,0.052114120222712
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2012,0.044536586856992
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T protein dry matter,2013,0.078619147002648
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2000,0.38648553309608
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2001,0.256674253175768
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2002,0.126466746589032
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2003,0.563368572987496
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2004,0.561271292988784
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2005,0.322963186468408
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2006,0.404000653085328
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2007,0.25269019984488
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2008,0.393996839758136
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2009,0.230127493192064
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2010,0.352337106450376
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2011,0.362797719777288
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2012,0.310039853143008
Bulgaria,Apricots,"Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2013,0.547313212997352
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2000,0.453442739921512
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2001,0.341602590044516
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2002,0.180551334925114
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2003,0.437938777922232
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2004,0.452901484480432
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2005,0.289400544959128
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2006,0.387516406591804
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2007,0.23434856175973
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2008,0.3702
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2009,0.210222222222222
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2010,0.3228475898579
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2011,0.356895004486988
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2012,0.434519497123376
Bulgaria,Apricots,Yield,Version 4,T/HA dry matter,2013,1.55230702889176
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2000,2.26721369960756
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2001,1.70801295022258
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2002,0.90275667462557
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2003,2.18969388961116
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2004,2.26450742240216
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2005,1.44700272479564
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2006,1.93758203295902
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2007,1.17174280879865
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2008,1.851
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2009,1.05111111111111
Bulgaria,Apricots,Yield,Version 4,T/HA fresh matter,2010,1.6142379492895
